ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
07T,NHS CITY AND HACKNEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,144,135,9,0.9375,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
84H,NHS COUNTY DURHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,219,92,127,0.420091324200913,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05A,NHS COVENTRY AND RUGBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,51,50,1,0.980392156862745,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
15M,NHS DERBY AND DERBYSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,190,180,10,0.947368421052632,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
15N,NHS DEVON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,220,149,71,0.677272727272727,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
02X,NHS DONCASTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,47,28,19,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
11J,NHS DORSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,93,63,30,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05C,NHS DUDLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,118,22,96,0.186440677966102,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
07W,NHS EALING CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,113,103,10,0.911504424778761,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,139,131,8,0.942446043165468,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
15D,NHS EAST BERKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,23,23,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01A,NHS EAST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,125,116,9,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,89,86,3,0.966292134831461,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,3,55,0.0517241379310345,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05D,NHS EAST STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,49,49,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
97R,NHS EAST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,190,185,5,0.973684210526316,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
10K,NHS FAREHAM AND GOSPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,73,72,1,0.986301369863014,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
02M,NHS FYLDE AND WYRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,49,42,7,0.857142857142857,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
11M,NHS GLOUCESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,101,98,3,0.97029702970297,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03A,NHS GREATER HUDDERSFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,83,82,1,0.987951807228916,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01E,NHS GREATER PRESTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,35,30,5,0.857142857142857,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01F,NHS HALTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,38,37,1,0.973684210526316,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08C,NHS HAMMERSMITH AND FULHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,88,80,8,0.909090909090909,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08E,NHS HARROW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,91,84,7,0.923076923076923,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08F,NHS HAVERING CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,2,2,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,143,64,79,0.447552447552448,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
06N,NHS HERTS VALLEYS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,166,158,8,0.951807228915663,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,18,9,0.666666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08G,NHS HILLINGDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,104,15,89,0.144230769230769,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
07Y,NHS HOUNSLOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,80,78,2,0.975,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03F,NHS HULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,85,5,80,0.0588235294117647,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,66,62,4,0.939393939393939,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
10L,NHS ISLE OF WIGHT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,62,59,3,0.951612903225806,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
91Q,NHS KENT AND MEDWAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,261,256,5,0.980842911877395,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
11N,NHS KERNOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,180,161,19,0.894444444444444,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01J,NHS KNOWSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,38,36,2,0.947368421052632,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
15F,NHS LEEDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,152,47,105,0.309210526315789,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
04C,NHS LEICESTER CITY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,94,93,1,0.98936170212766,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
71E,NHS LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,219,95,124,0.4337899543379,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
99A,NHS LIVERPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,136,129,7,0.948529411764706,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
06P,NHS LUTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,32,22,10,0.6875,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
14L,NHS MANCHESTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,172,59,113,0.343023255813953,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
06Q,NHS MID ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,45,39,6,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
04F,NHS MILTON KEYNES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,74,70,4,0.945945945945946,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01K,NHS MORECAMBE BAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,38,3,35,0.0789473684210526,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
13T,NHS NEWCASTLE GATESHEAD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,75,56,19,0.746666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08M,NHS NEWHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,41,38,3,0.926829268292683,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
26A,NHS NORFOLK AND WAVENEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,321,153,168,0.476635514018692,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
93C,NHS NORTH CENTRAL LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,142,127,15,0.894366197183099,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01H,NHS NORTH CUMBRIA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,93,70,23,0.752688172043011,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
06T,NHS NORTH EAST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,92,79,13,0.858695652173913,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,2,2,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,38,37,1,0.973684210526316,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
10J,NHS NORTH HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,22,5,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03J,NHS NORTH KIRKLEES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,37,34,3,0.918918918918919,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03K,NHS NORTH LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,24,2,0.923076923076923,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05G,NHS NORTH STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,8,8,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
99C,NHS NORTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,54,49,5,0.907407407407407,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
42D,NHS NORTH YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,110,100,10,0.909090909090909,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
78H,NHS NORTHAMPTONSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,206,193,13,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
00L,NHS NORTHUMBERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,68,54,14,0.794117647058823,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,95,91,4,0.957894736842105,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
00Y,NHS OLDHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,40,31,9,0.775,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
10Q,NHS OXFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,198,36,162,0.181818181818182,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
10R,NHS PORTSMOUTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,75,73,2,0.973333333333333,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08N,NHS REDBRIDGE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,12,12,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03L,NHS ROTHERHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,38,34,4,0.894736842105263,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01G,NHS SALFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,95,30,65,0.315789473684211,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,67,46,21,0.686567164179104,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03N,NHS SHEFFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,260,231,29,0.888461538461538,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05N,NHS SHROPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,86,26,60,0.302325581395349,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
11X,NHS SOMERSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,59,58,1,0.983050847457627,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
72Q,NHS SOUTH EAST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,236,222,14,0.940677966101695,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,42,28,14,0.666666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,57,1,0.982758620689655,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01T,NHS SOUTH SEFTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,41,2,0.953488372093023,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
00N,NHS SOUTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,4,2,2,0.5,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05R,NHS SOUTH WARWICKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,85,6,79,0.0705882352941176,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
36L,NHS SOUTH WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,520,492,28,0.946153846153846,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
10X,NHS SOUTHAMPTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,27,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
99G,NHS SOUTHEND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,25,25,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01V,NHS SOUTHPORT AND FORMBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,29,27,2,0.931034482758621,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01X,NHS ST HELENS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,38,37,1,0.973684210526316,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05V,NHS STAFFORD AND SURROUNDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,12,11,1,0.916666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01W,NHS STOCKPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,95,38,57,0.4,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05W,NHS STOKE ON TRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,16,14,2,0.875,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
00P,NHS SUNDERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,13,13,0.5,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
92A,NHS SURREY HEARTLANDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,354,296,58,0.836158192090395,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
10C,NHS SURREY HEATH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,1,1,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,87,76,11,0.873563218390805,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
16C,NHS TEES VALLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,240,204,36,0.85,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05X,NHS TELFORD AND WREKIN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,49,10,39,0.204081632653061,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08V,NHS TOWER HAMLETS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,95,93,2,0.978947368421053,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
02A,NHS TRAFFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,67,15,52,0.223880597014925,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03Q,NHS VALE OF YORK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,67,58,9,0.865671641791045,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
03R,NHS WAKEFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,91,90,1,0.989010989010989,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05Y,NHS WALSALL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,19,16,3,0.842105263157895,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08W,NHS WALTHAM FOREST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,14,14,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
02E,NHS WARRINGTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,55,51,4,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
05H,NHS WARWICKSHIRE NORTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,32,14,18,0.4375,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
07H,NHS WEST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,127,116,11,0.913385826771654,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
11A,NHS WEST HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,120,120,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
02G,NHS WEST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,19,16,3,0.842105263157895,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
04V,NHS WEST LEICESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,112,107,5,0.955357142857143,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
08Y,NHS WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,55,3,0.948275862068966,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
07K,NHS WEST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,219,209,10,0.954337899543379,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
70F,NHS WEST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,277,209,68,0.754512635379061,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
02H,NHS WIGAN BOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,108,96,12,0.888888888888889,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
12F,NHS WIRRAL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,4,3,1,0.75,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
06A,NHS WOLVERHAMPTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,62,44,18,0.709677419354839,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
UNKNOWN,UNKNOWN,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,37,25,12,0.675675675675676,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-10-01
13Q,NATIONAL COMMISSIONING HUB 1,ALL CANCERS,7,4,3,0.571428571428571,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-10-01
07L,NHS BARKING AND DAGENHAM CCG,ALL CANCERS,25,16,9,0.64,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-10-01
02P,NHS BARNSLEY CCG,ALL CANCERS,63,55,8,0.873015873015873,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-10-01
