ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,64,20,44,0.3125,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
07T,NHS CITY AND HACKNEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,100,90,10,0.9,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
84H,NHS COUNTY DURHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,196,121,75,0.61734693877550995,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05A,NHS COVENTRY AND RUGBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,75,72,3,0.96,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
15M,NHS DERBY AND DERBYSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,190,144,46,0.75789473684210495,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
15N,NHS DEVON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,292,143,149,0.48972602739726001,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
02X,NHS DONCASTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,33,6,27,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
11J,NHS DORSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,97,49,48,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05C,NHS DUDLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,147,71,76,0.48299319727891199,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
07W,NHS EALING CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,94,79,15,0.840425531914894,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,157,140,17,0.89171974522292996,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
15D,NHS EAST BERKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,27,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01A,NHS EAST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,134,122,12,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,94,89,5,0.94680851063829796,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,34,4,30,0.11764705882352899,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05D,NHS EAST STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,37,34,3,0.91891891891891897,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
97R,NHS EAST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,194,189,5,0.97422680412371099,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
10K,NHS FAREHAM AND GOSPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,71,70,1,0.98591549295774605,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
02M,NHS FYLDE AND WYRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,53,40,13,0.75471698113207597,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
11M,NHS GLOUCESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,115,98,17,0.852173913043478,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03A,NHS GREATER HUDDERSFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,79,76,3,0.962025316455696,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01E,NHS GREATER PRESTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,70,23,47,0.32857142857142901,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01F,NHS HALTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,23,21,2,0.91304347826086996,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08C,NHS HAMMERSMITH AND FULHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,132,110,22,0.83333333333333304,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08E,NHS HARROW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,51,47,4,0.92156862745098,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08F,NHS HAVERING CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,26,1,0.96296296296296302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,147,49,98,0.33333333333333298,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
06N,NHS HERTS VALLEYS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,144,126,18,0.875,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,11,1,10,9.0909090909090898E-2,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08G,NHS HILLINGDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,199,34,165,0.17085427135678399,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
07Y,NHS HOUNSLOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,108,101,7,0.93518518518518501,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03F,NHS HULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,28,2,26,7.1428571428571397E-2,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,63,52,11,0.82539682539682502,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
10L,NHS ISLE OF WIGHT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,60,57,3,0.95,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
91Q,NHS KENT AND MEDWAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,357,328,29,0.91876750700280096,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
11N,NHS KERNOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,196,56,140,0.28571428571428598,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01J,NHS KNOWSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,51,36,15,0.70588235294117696,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
15F,NHS LEEDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,166,30,136,0.180722891566265,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
04C,NHS LEICESTER CITY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,106,99,7,0.93396226415094297,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
71E,NHS LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,244,101,143,0.41393442622950799,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
99A,NHS LIVERPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,164,130,34,0.792682926829268,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
06P,NHS LUTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,46,36,10,0.78260869565217395,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
14L,NHS MANCHESTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,146,36,110,0.24657534246575299,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
06Q,NHS MID ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,52,14,38,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
04F,NHS MILTON KEYNES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,85,78,7,0.91764705882352904,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01K,NHS MORECAMBE BAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,59,2,57,3.3898305084745797E-2,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
13T,NHS NEWCASTLE GATESHEAD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,111,35,76,0.31531531531531498,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08M,NHS NEWHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,47,45,2,0.95744680851063801,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
26A,NHS NORFOLK AND WAVENEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,414,192,222,0.46376811594202899,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
93C,NHS NORTH CENTRAL LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,222,136,86,0.61261261261261302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01H,NHS NORTH CUMBRIA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,110,81,29,0.736363636363636,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
06T,NHS NORTH EAST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,72,13,59,0.180555555555556,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,3,3,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,56,54,2,0.96428571428571397,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
10J,NHS NORTH HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,20,12,8,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03J,NHS NORTH KIRKLEES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,33,32,1,0.96969696969696995,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03K,NHS NORTH LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,56,51,5,0.91071428571428603,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05G,NHS NORTH STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,12,11,1,0.91666666666666696,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
99C,NHS NORTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,73,56,17,0.76712328767123295,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
42D,NHS NORTH YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,111,62,49,0.55855855855855896,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
78H,NHS NORTHAMPTONSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,204,187,17,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
00L,NHS NORTHUMBERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,92,82,10,0.89130434782608703,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,110,103,7,0.93636363636363595,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
00Y,NHS OLDHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,8,18,0.30769230769230799,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
10Q,NHS OXFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,199,18,181,9.0452261306532694E-2,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
10R,NHS PORTSMOUTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,102,99,3,0.97058823529411797,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08N,NHS REDBRIDGE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,20,19,1,0.95,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03L,NHS ROTHERHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,81,38,43,0.469135802469136,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01G,NHS SALFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,114,28,86,0.24561403508771901,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,113,90,23,0.79646017699115002,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03N,NHS SHEFFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,204,190,14,0.93137254901960798,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05N,NHS SHROPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,106,19,87,0.179245283018868,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
11X,NHS SOMERSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,61,53,8,0.86885245901639296,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
72Q,NHS SOUTH EAST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,248,233,15,0.93951612903225801,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,20,23,0.46511627906976699,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,71,67,4,0.94366197183098599,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01T,NHS SOUTH SEFTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,46,20,26,0.434782608695652,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
00N,NHS SOUTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,21,19,2,0.90476190476190499,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05R,NHS SOUTH WARWICKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,87,2,85,2.2988505747126398E-2,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
36L,NHS SOUTH WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,663,624,39,0.94117647058823495,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
10X,NHS SOUTHAMPTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,30,28,2,0.93333333333333302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
99G,NHS SOUTHEND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,29,28,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01V,NHS SOUTHPORT AND FORMBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,35,13,22,0.371428571428571,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01X,NHS ST HELENS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,45,43,2,0.95555555555555605,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05V,NHS STAFFORD AND SURROUNDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,9,7,2,0.77777777777777801,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01W,NHS STOCKPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,100,28,72,0.28000000000000003,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05W,NHS STOKE ON TRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,22,4,0.84615384615384603,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
00P,NHS SUNDERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,31,21,10,0.67741935483870996,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
92A,NHS SURREY HEARTLANDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,407,348,59,0.855036855036855,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,81,69,12,0.85185185185185197,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
16C,NHS TEES VALLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,274,235,39,0.85766423357664201,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05X,NHS TELFORD AND WREKIN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,59,5,54,8.4745762711864403E-2,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
07G,NHS THURROCK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,17,14,3,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08V,NHS TOWER HAMLETS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,115,113,2,0.98260869565217401,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
02A,NHS TRAFFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,52,13,39,0.25,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03Q,NHS VALE OF YORK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,111,100,11,0.90090090090090102,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
03R,NHS WAKEFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,95,91,4,0.95789473684210502,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05Y,NHS WALSALL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,29,12,17,0.41379310344827602,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08W,NHS WALTHAM FOREST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,12,12,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
02E,NHS WARRINGTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,41,2,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
05H,NHS WARWICKSHIRE NORTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,50,9,41,0.18,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
07H,NHS WEST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,141,86,55,0.60992907801418395,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
11A,NHS WEST HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,136,124,12,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
02G,NHS WEST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,32,24,8,0.75,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
04V,NHS WEST LEICESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,118,113,5,0.95762711864406802,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
08Y,NHS WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,67,52,15,0.77611940298507498,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
07K,NHS WEST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,221,208,13,0.94117647058823495,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
70F,NHS WEST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,310,105,205,0.33870967741935498,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
02H,NHS WIGAN BOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,108,91,17,0.842592592592593,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
12F,NHS WIRRAL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,5,5,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
06A,NHS WOLVERHAMPTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,45,11,34,0.24444444444444399,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
UNKNOWN,UNKNOWN,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,39,32,7,0.82051282051282004,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-11-01
