ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
84H,NHS COUNTY DURHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,106,67,39,0.632075471698113,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05A,NHS COVENTRY AND RUGBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,72,72,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
15M,NHS DERBY AND DERBYSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,167,154,13,0.922155688622755,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
15N,NHS DEVON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,197,191,6,0.969543147208122,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
02X,NHS DONCASTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,7,7,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
11J,NHS DORSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,97,56,41,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05C,NHS DUDLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,76,72,4,0.947368421052632,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
07W,NHS EALING CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,75,71,4,0.946666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,165,149,16,0.903030303030303,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
15D,NHS EAST BERKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,26,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01A,NHS EAST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,124,119,5,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,68,66,2,0.970588235294118,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,52,29,23,0.557692307692308,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05D,NHS EAST STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,26,1,0.962962962962963,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
97R,NHS EAST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,123,118,5,0.959349593495935,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
10K,NHS FAREHAM AND GOSPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,50,49,1,0.98,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
02M,NHS FYLDE AND WYRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,57,50,7,0.87719298245614,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
11M,NHS GLOUCESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,107,103,4,0.962616822429907,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03A,NHS GREATER HUDDERSFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,79,76,3,0.962025316455696,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01E,NHS GREATER PRESTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,42,19,23,0.452380952380952,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01F,NHS HALTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,28,23,5,0.821428571428571,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08C,NHS HAMMERSMITH AND FULHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,80,75,5,0.9375,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08E,NHS HARROW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,50,50,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08F,NHS HAVERING CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,4,3,1,0.75,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,109,102,7,0.935779816513762,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
06N,NHS HERTS VALLEYS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,175,167,8,0.954285714285714,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,20,20,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08G,NHS HILLINGDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,87,61,26,0.701149425287356,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
07Y,NHS HOUNSLOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,63,62,1,0.984126984126984,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03F,NHS HULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,73,45,28,0.616438356164384,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,66,64,2,0.96969696969697,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
10L,NHS ISLE OF WIGHT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,49,49,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
91Q,NHS KENT AND MEDWAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,277,270,7,0.974729241877256,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
11N,NHS KERNOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,182,177,5,0.972527472527473,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01J,NHS KNOWSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,57,1,0.982758620689655,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
15F,NHS LEEDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,162,55,107,0.339506172839506,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
04C,NHS LEICESTER CITY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,92,90,2,0.978260869565217,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
71E,NHS LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,178,142,36,0.797752808988764,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
99A,NHS LIVERPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,166,161,5,0.969879518072289,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
06P,NHS LUTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,30,29,1,0.966666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
14L,NHS MANCHESTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,117,65,52,0.555555555555556,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
06Q,NHS MID ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,29,26,3,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
04F,NHS MILTON KEYNES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,32,20,12,0.625,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01K,NHS MORECAMBE BAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,11,3,8,0.272727272727273,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
13T,NHS NEWCASTLE GATESHEAD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,106,97,9,0.915094339622642,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08M,NHS NEWHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,33,32,1,0.96969696969697,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
26A,NHS NORFOLK AND WAVENEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,308,295,13,0.957792207792208,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
93C,NHS NORTH CENTRAL LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,148,129,19,0.871621621621622,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01H,NHS NORTH CUMBRIA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,104,97,7,0.932692307692308,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
06T,NHS NORTH EAST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,60,44,16,0.733333333333333,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,2,2,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,23,22,1,0.956521739130435,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
10J,NHS NORTH HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,23,22,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03J,NHS NORTH KIRKLEES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,25,23,2,0.92,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03K,NHS NORTH LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,13,13,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05G,NHS NORTH STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,16,16,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
99C,NHS NORTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,68,60,8,0.882352941176471,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
42D,NHS NORTH YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,98,90,8,0.918367346938776,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
78H,NHS NORTHAMPTONSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,116,64,52,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
00L,NHS NORTHUMBERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,81,77,4,0.950617283950617,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,91,89,2,0.978021978021978,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
00Y,NHS OLDHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,21,20,1,0.952380952380952,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
10Q,NHS OXFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,123,43,80,0.349593495934959,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
10R,NHS PORTSMOUTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,78,76,2,0.974358974358974,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08N,NHS REDBRIDGE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,2,1,1,0.5,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03L,NHS ROTHERHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,48,37,11,0.770833333333333,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01G,NHS SALFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,77,34,43,0.441558441558442,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,46,45,1,0.978260869565217,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03N,NHS SHEFFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,144,136,8,0.944444444444444,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05N,NHS SHROPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,25,23,2,0.92,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
11X,NHS SOMERSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,40,3,0.930232558139535,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
72Q,NHS SOUTH EAST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,200,196,4,0.98,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,29,23,6,0.793103448275862,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,69,66,3,0.956521739130435,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01T,NHS SOUTH SEFTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,56,2,0.96551724137931,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
00N,NHS SOUTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,1,1,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05R,NHS SOUTH WARWICKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,203,34,169,0.167487684729064,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
36L,NHS SOUTH WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,426,409,17,0.960093896713615,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
10X,NHS SOUTHAMPTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,24,22,2,0.916666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
99G,NHS SOUTHEND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,33,32,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01V,NHS SOUTHPORT AND FORMBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,31,28,3,0.903225806451613,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01X,NHS ST HELENS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,36,35,1,0.972222222222222,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05V,NHS STAFFORD AND SURROUNDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,9,9,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01W,NHS STOCKPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,92,45,47,0.489130434782609,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05W,NHS STOKE ON TRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,24,24,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
00P,NHS SUNDERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,12,7,5,0.583333333333333,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
92A,NHS SURREY HEARTLANDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,287,266,21,0.926829268292683,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
10C,NHS SURREY HEATH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,3,2,1,0.666666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,77,72,5,0.935064935064935,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
16C,NHS TEES VALLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,155,136,19,0.87741935483871,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05X,NHS TELFORD AND WREKIN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,31,31,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
07G,NHS THURROCK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,7,7,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08V,NHS TOWER HAMLETS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,71,69,2,0.971830985915493,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
02A,NHS TRAFFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,46,26,20,0.565217391304348,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03Q,NHS VALE OF YORK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,72,70,2,0.972222222222222,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
03R,NHS WAKEFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,61,60,1,0.983606557377049,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05Y,NHS WALSALL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,46,43,3,0.934782608695652,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08W,NHS WALTHAM FOREST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,8,7,1,0.875,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
02E,NHS WARRINGTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,25,18,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
05H,NHS WARWICKSHIRE NORTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,66,60,6,0.909090909090909,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
07H,NHS WEST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,134,112,22,0.835820895522388,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
11A,NHS WEST HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,97,89,8,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
02G,NHS WEST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,23,20,3,0.869565217391304,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
04V,NHS WEST LEICESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,103,101,2,0.980582524271845,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
08Y,NHS WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,57,53,4,0.929824561403509,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
07K,NHS WEST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,172,165,7,0.959302325581395,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
70F,NHS WEST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,185,179,6,0.967567567567568,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
02H,NHS WIGAN BOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,34,30,4,0.882352941176471,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
12F,NHS WIRRAL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,4,4,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
06A,NHS WOLVERHAMPTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,62,58,4,0.935483870967742,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
UNKNOWN,UNKNOWN,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,24,21,3,0.875,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-07-01
13Q,NATIONAL COMMISSIONING HUB 1,ALL CANCERS,9,8,1,0.888888888888889,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-07-01
07L,NHS BARKING AND DAGENHAM CCG,ALL CANCERS,17,9,8,0.529411764705882,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-07-01
02P,NHS BARNSLEY CCG,ALL CANCERS,60,48,12,0.8,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-07-01
