ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
07T,NHS CITY AND HACKNEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,43,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
84H,NHS COUNTY DURHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,40,35,5,0.875,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05A,NHS COVENTRY AND RUGBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,42,1,0.97674418604651203,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
15M,NHS DERBY AND DERBYSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,77,77,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
15N,NHS DEVON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,95,95,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
02X,NHS DONCASTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,8,7,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
11J,NHS DORSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,82,79,3,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05C,NHS DUDLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,17,17,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
07W,NHS EALING CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,48,48,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,87,86,1,0.98850574712643702,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
15D,NHS EAST BERKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,13,12,1,0.92307692307692302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01A,NHS EAST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,67,66,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,48,46,2,0.95833333333333304,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,19,9,10,0.47368421052631599,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05D,NHS EAST STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,15,14,1,0.93333333333333302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
97R,NHS EAST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,73,72,1,0.98630136986301398,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
10K,NHS FAREHAM AND GOSPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,30,29,1,0.96666666666666701,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
02M,NHS FYLDE AND WYRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,17,10,7,0.58823529411764697,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
11M,NHS GLOUCESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,45,44,1,0.97777777777777797,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03A,NHS GREATER HUDDERSFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,32,32,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01E,NHS GREATER PRESTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,19,18,1,0.94736842105263197,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01F,NHS HALTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,10,9,1,0.9,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08C,NHS HAMMERSMITH AND FULHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,26,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08E,NHS HARROW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,36,36,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08F,NHS HAVERING CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,4,1,3,0.25,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,61,61,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
06N,NHS HERTS VALLEYS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,37,33,4,0.891891891891892,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,18,16,2,0.88888888888888895,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08G,NHS HILLINGDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,19,18,1,0.94736842105263197,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
07Y,NHS HOUNSLOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,26,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03F,NHS HULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,22,11,11,0.5,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,56,2,0.96551724137931005,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
10L,NHS ISLE OF WIGHT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,28,28,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
91Q,NHS KENT AND MEDWAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,133,129,4,0.96992481203007497,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
11N,NHS KERNOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,90,90,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01J,NHS KNOWSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,23,22,1,0.95652173913043503,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
15F,NHS LEEDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,85,83,2,0.97647058823529398,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
04C,NHS LEICESTER CITY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,47,44,3,0.93617021276595702,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
71E,NHS LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,94,89,5,0.94680851063829796,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
99A,NHS LIVERPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,69,68,1,0.98550724637681197,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
06P,NHS LUTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,8,8,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
14L,NHS MANCHESTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,60,44,16,0.73333333333333295,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
06Q,NHS MID ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,15,13,2,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
04F,NHS MILTON KEYNES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,22,21,1,0.95454545454545503,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01K,NHS MORECAMBE BAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,4,2,2,0.5,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
13T,NHS NEWCASTLE GATESHEAD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,59,21,38,0.355932203389831,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08M,NHS NEWHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,16,15,1,0.9375,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
26A,NHS NORFOLK AND WAVENEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,195,174,21,0.89230769230769202,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
93C,NHS NORTH CENTRAL LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,83,75,8,0.90361445783132499,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01H,NHS NORTH CUMBRIA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,46,44,2,0.95652173913043503,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
06T,NHS NORTH EAST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,21,20,1,0.952380952380952,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,1,1,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,9,8,1,0.88888888888888895,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
10J,NHS NORTH HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,20,20,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03J,NHS NORTH KIRKLEES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,20,10,10,0.5,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03K,NHS NORTH LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,19,19,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05G,NHS NORTH STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,15,15,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
99C,NHS NORTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,11,6,5,0.54545454545454497,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
42D,NHS NORTH YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,35,30,5,0.85714285714285698,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
78H,NHS NORTHAMPTONSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,71,69,2,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
00L,NHS NORTHUMBERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,17,15,2,0.88235294117647101,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,45,43,2,0.95555555555555605,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
00Y,NHS OLDHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,15,15,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
10Q,NHS OXFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,80,74,6,0.92500000000000004,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
10R,NHS PORTSMOUTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,24,24,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08N,NHS REDBRIDGE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,4,2,2,0.5,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03L,NHS ROTHERHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,22,21,1,0.95454545454545503,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01G,NHS SALFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,40,28,12,0.7,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,29,27,2,0.931034482758621,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03N,NHS SHEFFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,80,78,2,0.97499999999999998,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05N,NHS SHROPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,38,38,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
11X,NHS SOMERSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,17,16,1,0.94117647058823495,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
72Q,NHS SOUTH EAST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,97,94,3,0.96907216494845405,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,19,19,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,31,30,1,0.967741935483871,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01T,NHS SOUTH SEFTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,28,28,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
00N,NHS SOUTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,6,2,4,0.33333333333333298,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05R,NHS SOUTH WARWICKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,146,144,2,0.98630136986301398,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
36L,NHS SOUTH WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,159,159,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
10X,NHS SOUTHAMPTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,12,10,2,0.83333333333333304,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
99G,NHS SOUTHEND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,7,7,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01V,NHS SOUTHPORT AND FORMBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,12,11,1,0.91666666666666696,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01X,NHS ST HELENS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,18,18,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05V,NHS STAFFORD AND SURROUNDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,6,6,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01W,NHS STOCKPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,48,37,11,0.77083333333333304,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05W,NHS STOKE ON TRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,22,22,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
00P,NHS SUNDERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,9,5,4,0.55555555555555602,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
92A,NHS SURREY HEARTLANDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,167,164,3,0.98203592814371299,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,30,30,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
16C,NHS TEES VALLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,37,35,2,0.94594594594594605,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05X,NHS TELFORD AND WREKIN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,15,15,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
07G,NHS THURROCK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,2,2,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08V,NHS TOWER HAMLETS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,33,31,2,0.939393939393939,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
02A,NHS TRAFFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,32,21,11,0.65625,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03Q,NHS VALE OF YORK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,19,19,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
03R,NHS WAKEFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,34,20,14,0.58823529411764697,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05Y,NHS WALSALL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,14,14,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08W,NHS WALTHAM FOREST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,3,3,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
02E,NHS WARRINGTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,13,13,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
05H,NHS WARWICKSHIRE NORTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,55,55,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
07H,NHS WEST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,113,110,3,0.97345132743362806,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
11A,NHS WEST HAMPSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,57,56,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
02G,NHS WEST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,11,11,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
04V,NHS WEST LEICESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,66,64,2,0.96969696969696995,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
08Y,NHS WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,17,16,1,0.94117647058823495,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
07K,NHS WEST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,118,117,1,0.99152542372881403,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
70F,NHS WEST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,79,75,4,0.949367088607595,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
02H,NHS WIGAN BOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,35,34,1,0.97142857142857097,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
12F,NHS WIRRAL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,1,1,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
06A,NHS WOLVERHAMPTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,44,41,3,0.93181818181818199,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
UNKNOWN,UNKNOWN,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,21,20,1,0.952380952380952,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-05-01
13Q,NATIONAL COMMISSIONING HUB 1,ALL CANCERS,5,1,4,0.2,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-05-01
07L,NHS BARKING AND DAGENHAM CCG,ALL CANCERS,23,10,13,0.434782608695652,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-05-01
02P,NHS BARNSLEY CCG,ALL CANCERS,33,20,13,0.60606060606060597,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-05-01
99E,NHS BASILDON AND BRENTWOOD CCG,ALL CANCERS,33,17,16,0.51515151515151503,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2020-05-01
