ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
06N,NHS HERTS VALLEYS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,142,129,13,0.908450704225352,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,25,2,0.925925925925926,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
03F,NHS HULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,88,19,69,0.215909090909091,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,53,46,7,0.867924528301887,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
91Q,NHS KENT AND MEDWAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,241,216,25,0.896265560165975,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
11N,NHS KERNOW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,137,71,66,0.518248175182482,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
X2C4Y,NHS KIRKLEES CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,115,113,2,0.982608695652174,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01J,NHS KNOWSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,40,35,5,0.875,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
15F,NHS LEEDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,134,54,80,0.402985074626866,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
04C,NHS LEICESTER CITY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,36,32,4,0.888888888888889,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
71E,NHS LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,192,56,136,0.291666666666667,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
99A,NHS LIVERPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,123,115,8,0.934959349593496,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
14L,NHS MANCHESTER CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,132,111,21,0.840909090909091,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
06Q,NHS MID ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,51,26,25,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01K,NHS MORECAMBE BAY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,64,55,9,0.859375,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
13T,NHS NEWCASTLE GATESHEAD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,131,77,54,0.587786259541985,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
26A,NHS NORFOLK AND WAVENEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,350,102,248,0.291428571428571,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
93C,NHS NORTH CENTRAL LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,133,122,11,0.917293233082707,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01H,NHS NORTH CUMBRIA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,84,76,8,0.904761904761905,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
06T,NHS NORTH EAST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,24,6,18,0.25,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,25,24,1,0.96,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
A3A8R,NHS NORTH EAST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,513,497,16,0.968810916179337,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
03K,NHS NORTH LINCOLNSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,22,5,0.814814814814815,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
05G,NHS NORTH STAFFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,41,35,6,0.853658536585366,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
99C,NHS NORTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,74,59,15,0.797297297297297,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
W2U3Z,NHS NORTH WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,535,465,70,0.869158878504673,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
42D,NHS NORTH YORKSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,132,89,43,0.674242424242424,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
78H,NHS NORTHAMPTONSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,180,161,19,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
00L,NHS NORTHUMBERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,79,72,7,0.911392405063291,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,64,61,3,0.953125,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
00Y,NHS OLDHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,47,38,9,0.808510638297872,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
10Q,NHS OXFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,186,75,111,0.403225806451613,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
10R,NHS PORTSMOUTH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,55,3,0.948275862068966,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
03L,NHS ROTHERHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,56,51,5,0.910714285714286,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01G,NHS SALFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,66,51,15,0.772727272727273,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
03N,NHS SHEFFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,104,79,25,0.759615384615385,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,157,130,27,0.828025477707006,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
11X,NHS SOMERSET CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,55,3,0.948275862068966,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
72Q,NHS SOUTH EAST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,204,189,15,0.926470588235294,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,40,36,4,0.9,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01T,NHS SOUTH SEFTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,40,38,2,0.95,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
00N,NHS SOUTH TYNESIDE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,10,8,2,0.8,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
36L,NHS SOUTH WEST LONDON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,460,307,153,0.667391304347826,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
99G,NHS SOUTHEND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,22,21,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01V,NHS SOUTHPORT AND FORMBY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,18,16,2,0.888888888888889,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01X,NHS ST HELENS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,41,35,6,0.853658536585366,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
05V,NHS STAFFORD AND SURROUNDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,18,15,3,0.833333333333333,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01W,NHS STOCKPORT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,87,79,8,0.908045977011494,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
05W,NHS STOKE ON TRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,54,43,11,0.796296296296296,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
00P,NHS SUNDERLAND CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,34,27,7,0.794117647058823,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
92A,NHS SURREY HEARTLANDS CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,258,241,17,0.934108527131783,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,47,44,3,0.936170212765957,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
16C,NHS TEES VALLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,189,169,20,0.894179894179894,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
07G,NHS THURROCK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,13,12,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
02A,NHS TRAFFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,57,51,6,0.894736842105263,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
03Q,NHS VALE OF YORK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,57,55,2,0.964912280701754,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
03R,NHS WAKEFIELD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,81,80,1,0.987654320987654,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
02E,NHS WARRINGTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,55,52,3,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
07H,NHS WEST ESSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,102,94,8,0.92156862745098,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
02G,NHS WEST LANCASHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,30,27,3,0.9,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
04V,NHS WEST LEICESTERSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,54,49,5,0.907407407407407,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
07K,NHS WEST SUFFOLK CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,157,129,28,0.821656050955414,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
70F,NHS WEST SUSSEX CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,255,172,83,0.674509803921569,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
02H,NHS WIGAN BOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,98,91,7,0.928571428571429,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
12F,NHS WIRRAL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,2,1,1,0.5,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
UNKNOWN,UNKNOWN,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,22,18,4,0.818181818181818,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-08-01
13Q,NATIONAL COMMISSIONING HUB 1,ALL CANCERS,3,2,1,0.666666666666667,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
02P,NHS BARNSLEY CCG,ALL CANCERS,78,53,25,0.67948717948718,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
99E,NHS BASILDON AND BRENTWOOD CCG,ALL CANCERS,58,31,27,0.53448275862069,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
02Q,NHS BASSETLAW CCG,ALL CANCERS,43,36,7,0.837209302325581,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",ALL CANCERS,259,181,78,0.698841698841699,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",ALL CANCERS,217,163,54,0.751152073732719,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
15A,NHS BERKSHIRE WEST CCG,ALL CANCERS,126,100,26,0.793650793650794,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
15E,NHS BIRMINGHAM AND SOLIHULL CCG,ALL CANCERS,205,90,115,0.439024390243902,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,ALL CANCERS,221,143,78,0.647058823529412,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
00Q,NHS BLACKBURN WITH DARWEN CCG,ALL CANCERS,30,19,11,0.633333333333333,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
00R,NHS BLACKPOOL CCG,ALL CANCERS,55,37,18,0.672727272727273,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
00T,NHS BOLTON CCG,ALL CANCERS,62,54,8,0.870967741935484,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,ALL CANCERS,137,112,25,0.817518248175182,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
09D,NHS BRIGHTON AND HOVE CCG,ALL CANCERS,45,30,15,0.666666666666667,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ALL CANCERS,257,182,75,0.708171206225681,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
14Y,NHS BUCKINGHAMSHIRE CCG,ALL CANCERS,151,111,40,0.735099337748344,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
00V,NHS BURY CCG,ALL CANCERS,57,34,23,0.596491228070175,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
02T,NHS CALDERDALE CCG,ALL CANCERS,62,57,5,0.919354838709677,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,ALL CANCERS,234,171,63,0.730769230769231,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
04Y,NHS CANNOCK CHASE CCG,ALL CANCERS,29,18,11,0.620689655172414,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,ALL CANCERS,59,42,17,0.711864406779661,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
27D,NHS CHESHIRE CCG,ALL CANCERS,200,165,35,0.825,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,ALL CANCERS,69,45,24,0.652173913043478,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
84H,NHS COUNTY DURHAM CCG,ALL CANCERS,159,114,45,0.716981132075472,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,ALL CANCERS,245,136,109,0.555102040816327,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
15M,NHS DERBY AND DERBYSHIRE CCG,ALL CANCERS,284,191,93,0.672535211267606,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
15N,NHS DEVON CCG,ALL CANCERS,414,288,126,0.695652173913043,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
02X,NHS DONCASTER CCG,ALL CANCERS,71,51,20,0.71830985915493,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
11J,NHS DORSET CCG,ALL CANCERS,273,206,67,0.754578754578755,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,ALL CANCERS,124,97,27,0.782258064516129,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
01A,NHS EAST LANCASHIRE CCG,ALL CANCERS,91,70,21,0.769230769230769,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,ALL CANCERS,85,47,38,0.552941176470588,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,ALL CANCERS,95,57,38,0.6,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
05D,NHS EAST STAFFORDSHIRE CCG,ALL CANCERS,39,28,11,0.717948717948718,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
97R,NHS EAST SUSSEX CCG,ALL CANCERS,157,114,43,0.726114649681529,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
D4U1Y,NHS FRIMLEY CCG,ALL CANCERS,144,112,32,0.777777777777778,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
02M,NHS FYLDE AND WYRE CCG,ALL CANCERS,79,61,18,0.772151898734177,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
11M,NHS GLOUCESTERSHIRE CCG,ALL CANCERS,155,112,43,0.72258064516129,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
01E,NHS GREATER PRESTON CCG,ALL CANCERS,49,29,20,0.591836734693878,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
01F,NHS HALTON CCG,ALL CANCERS,33,27,6,0.818181818181818,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",ALL CANCERS,456,360,96,0.789473684210526,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,ALL CANCERS,253,141,112,0.557312252964427,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
06N,NHS HERTS VALLEYS CCG,ALL CANCERS,141,110,31,0.780141843971631,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",ALL CANCERS,52,33,19,0.634615384615385,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
03F,NHS HULL CCG,ALL CANCERS,61,32,29,0.524590163934426,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,ALL CANCERS,135,98,37,0.725925925925926,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
91Q,NHS KENT AND MEDWAY CCG,ALL CANCERS,534,429,105,0.803370786516854,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
11N,NHS KERNOW CCG,ALL CANCERS,213,187,26,0.877934272300469,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
X2C4Y,NHS KIRKLEES CCG,ALL CANCERS,106,76,30,0.716981132075472,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
01J,NHS KNOWSLEY CCG,ALL CANCERS,35,30,5,0.857142857142857,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
15F,NHS LEEDS CCG,ALL CANCERS,176,106,70,0.602272727272727,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
04C,NHS LEICESTER CITY CCG,ALL CANCERS,39,18,21,0.461538461538462,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
71E,NHS LINCOLNSHIRE CCG,ALL CANCERS,267,171,96,0.640449438202247,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
99A,NHS LIVERPOOL CCG,ALL CANCERS,109,56,53,0.513761467889908,62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,2021-08-01
